Path,Emotion,Intensity,Statement,Rep,Actor,Gender,Duration
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-01-01-01-04.wav,calm,normal,kids,1,4,female,3.8037916666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-01-01-02-04.wav,calm,normal,kids,2,4,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-01-02-01-04.wav,calm,normal,dogs,1,4,female,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-01-02-02-04.wav,calm,normal,dogs,2,4,female,3.57025
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-02-01-01-04.wav,calm,strong,kids,1,4,female,3.970625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-02-01-02-04.wav,calm,strong,kids,2,4,female,3.8038125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-02-02-01-04.wav,calm,strong,dogs,1,4,female,3.8037916666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-02-02-02-02-04.wav,calm,strong,dogs,2,4,female,4.037375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-01-01-01-04.wav,happy,normal,kids,1,4,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-01-01-02-04.wav,happy,normal,kids,2,4,female,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-01-02-01-04.wav,happy,normal,dogs,1,4,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-01-02-02-04.wav,happy,normal,dogs,2,4,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-02-01-01-04.wav,happy,strong,kids,1,4,female,3.8705416666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-02-01-02-04.wav,happy,strong,kids,2,4,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-02-02-01-04.wav,happy,strong,dogs,1,4,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-03-02-02-02-04.wav,happy,strong,dogs,2,4,female,3.7704166666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-01-01-01-04.wav,sad,normal,kids,1,4,female,3.370041666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-01-01-02-04.wav,sad,normal,kids,2,4,female,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-01-02-01-04.wav,sad,normal,dogs,1,4,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-01-02-02-04.wav,sad,normal,dogs,2,4,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-02-01-01-04.wav,sad,strong,kids,1,4,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-02-01-02-04.wav,sad,strong,kids,2,4,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-02-02-01-04.wav,sad,strong,dogs,1,4,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-04-02-02-02-04.wav,sad,strong,dogs,2,4,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-01-01-01-04.wav,angry,normal,kids,1,4,female,3.703708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-01-01-02-04.wav,angry,normal,kids,2,4,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-01-02-01-04.wav,angry,normal,dogs,1,4,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-01-02-02-04.wav,angry,normal,dogs,2,4,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-02-01-01-04.wav,angry,strong,kids,1,4,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-02-01-02-04.wav,angry,strong,kids,2,4,female,3.8705208333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-02-02-01-04.wav,angry,strong,dogs,1,4,female,3.7036875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-05-02-02-02-04.wav,angry,strong,dogs,2,4,female,3.8371666666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-01-01-01-04.wav,fearful,normal,kids,1,4,female,3.3032916666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-01-01-02-04.wav,fearful,normal,kids,2,4,female,3.2365833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-01-02-01-04.wav,fearful,normal,dogs,1,4,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-01-02-02-04.wav,fearful,normal,dogs,2,4,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-02-01-01-04.wav,fearful,strong,kids,1,4,female,3.9372708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-02-01-02-04.wav,fearful,strong,kids,2,4,female,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-02-02-01-04.wav,fearful,strong,dogs,1,4,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-06-02-02-02-04.wav,fearful,strong,dogs,2,4,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-01-01-01-04.wav,disgusted,normal,kids,1,4,female,3.9039166666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-01-01-02-04.wav,disgusted,normal,kids,2,4,female,3.9038958333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-01-02-01-04.wav,disgusted,normal,dogs,1,4,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-01-02-02-04.wav,disgusted,normal,dogs,2,4,female,3.8038125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-02-01-01-04.wav,disgusted,strong,kids,1,4,female,4.004
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-02-01-02-04.wav,disgusted,strong,kids,2,4,female,4.037375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-02-02-01-04.wav,disgusted,strong,dogs,1,4,female,3.8705416666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-07-02-02-02-04.wav,disgusted,strong,dogs,2,4,female,3.9372708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-01-01-01-04.wav,surprised,normal,kids,1,4,female,3.2365833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-01-01-02-04.wav,surprised,normal,kids,2,4,female,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-01-02-01-04.wav,surprised,normal,dogs,1,4,female,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-01-02-02-04.wav,surprised,normal,dogs,2,4,female,3.43675
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-02-01-01-04.wav,surprised,strong,kids,1,4,female,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-02-01-02-04.wav,surprised,strong,kids,2,4,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-02-02-01-04.wav,surprised,strong,dogs,1,4,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_04/03-01-08-02-02-02-04.wav,surprised,strong,dogs,2,4,female,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-01-01-01-01-05.wav,neutral,normal,kids,1,5,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-01-01-01-02-05.wav,neutral,normal,kids,2,5,male,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-01-01-02-01-05.wav,neutral,normal,dogs,1,5,male,3.103083333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,neutral,normal,dogs,2,5,male,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-01-01-01-05.wav,calm,normal,kids,1,5,male,4.037354166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-01-01-02-05.wav,calm,normal,kids,2,5,male,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,calm,normal,dogs,1,5,male,4.137479166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-01-02-02-05.wav,calm,normal,dogs,2,5,male,4.2375625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-02-01-01-05.wav,calm,strong,kids,1,5,male,4.7380625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-02-01-02-05.wav,calm,strong,kids,2,5,male,4.5045
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-02-02-01-05.wav,calm,strong,dogs,1,5,male,4.7714375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-02-02-02-02-05.wav,calm,strong,dogs,2,5,male,4.304291666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-01-01-01-05.wav,happy,normal,kids,1,5,male,4.004
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,happy,normal,kids,2,5,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-01-02-01-05.wav,happy,normal,dogs,1,5,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-01-02-02-05.wav,happy,normal,dogs,2,5,male,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-02-01-01-05.wav,happy,strong,kids,1,5,male,4.137479166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-02-01-02-05.wav,happy,strong,kids,2,5,male,3.8705416666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-02-02-01-05.wav,happy,strong,dogs,1,5,male,3.6035833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-03-02-02-02-05.wav,happy,strong,dogs,2,5,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-01-01-01-05.wav,sad,normal,kids,1,5,male,3.2699375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-01-01-02-05.wav,sad,normal,kids,2,5,male,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,sad,normal,dogs,1,5,male,3.1031041666666668
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-01-02-02-05.wav,sad,normal,dogs,2,5,male,3.7036875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-02-01-01-05.wav,sad,strong,kids,1,5,male,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-02-01-02-05.wav,sad,strong,kids,2,5,male,3.2699375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-02-02-01-05.wav,sad,strong,dogs,1,5,male,3.2699166666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,sad,strong,dogs,2,5,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-01-01-01-05.wav,angry,normal,kids,1,5,male,3.8705416666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-01-01-02-05.wav,angry,normal,kids,2,5,male,3.8037916666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,angry,normal,dogs,1,5,male,4.070729166666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-01-02-02-05.wav,angry,normal,dogs,2,5,male,4.404395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,angry,strong,kids,1,5,male,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-02-01-02-05.wav,angry,strong,kids,2,5,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-02-02-01-05.wav,angry,strong,dogs,1,5,male,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,angry,strong,dogs,2,5,male,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-01-01-01-05.wav,fearful,normal,kids,1,5,male,3.1364791666666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-01-01-02-05.wav,fearful,normal,kids,2,5,male,3.3700208333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-01-02-01-05.wav,fearful,normal,dogs,1,5,male,3.136458333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,fearful,normal,dogs,2,5,male,3.069729166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-02-01-01-05.wav,fearful,strong,kids,1,5,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,fearful,strong,kids,2,5,male,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,fearful,strong,dogs,1,5,male,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-06-02-02-02-05.wav,fearful,strong,dogs,2,5,male,3.1031041666666668
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,disgusted,normal,kids,1,5,male,4.337666666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-01-01-02-05.wav,disgusted,normal,kids,2,5,male,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-01-02-01-05.wav,disgusted,normal,dogs,1,5,male,3.9038958333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-01-02-02-05.wav,disgusted,normal,dogs,2,5,male,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-02-01-01-05.wav,disgusted,strong,kids,1,5,male,4.337666666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,disgusted,strong,kids,2,5,male,3.9038958333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,disgusted,strong,dogs,1,5,male,4.2709375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-07-02-02-02-05.wav,disgusted,strong,dogs,2,5,male,4.537875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,surprised,normal,kids,1,5,male,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-01-01-02-05.wav,surprised,normal,kids,2,5,male,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-01-02-01-05.wav,surprised,normal,dogs,1,5,male,3.069729166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-01-02-02-05.wav,surprised,normal,dogs,2,5,male,3.7036875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-02-01-01-05.wav,surprised,strong,kids,1,5,male,4.137479166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-02-01-02-05.wav,surprised,strong,kids,2,5,male,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-02-02-01-05.wav,surprised,strong,dogs,1,5,male,3.6703333333333332
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_05/03-01-08-02-02-02-05.wav,surprised,strong,dogs,2,5,male,3.536875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-01-01-01-01-06.wav,neutral,normal,kids,1,6,female,3.3366666666666664
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-01-01-01-02-06.wav,neutral,normal,kids,2,6,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-01-01-02-01-06.wav,neutral,normal,dogs,1,6,female,3.403395833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-01-01-02-02-06.wav,neutral,normal,dogs,2,6,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-01-01-01-06.wav,calm,normal,kids,1,6,female,4.037354166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-01-01-02-06.wav,calm,normal,kids,2,6,female,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-01-02-01-06.wav,calm,normal,dogs,1,6,female,3.970625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-01-02-02-06.wav,calm,normal,dogs,2,6,female,4.2041875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-02-01-01-06.wav,calm,strong,kids,1,6,female,4.5045
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-02-01-02-06.wav,calm,strong,kids,2,6,female,4.637979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-02-02-01-06.wav,calm,strong,dogs,1,6,female,4.337666666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-02-02-02-02-06.wav,calm,strong,dogs,2,6,female,4.7714375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-01-01-01-06.wav,happy,normal,kids,1,6,female,3.5368541666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-01-01-02-06.wav,happy,normal,kids,2,6,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-01-02-01-06.wav,happy,normal,dogs,1,6,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-01-02-02-06.wav,happy,normal,dogs,2,6,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav,happy,strong,kids,1,6,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-02-01-02-06.wav,happy,strong,kids,2,6,female,3.470125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-02-02-01-06.wav,happy,strong,dogs,1,6,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-03-02-02-02-06.wav,happy,strong,dogs,2,6,female,3.6035833333333334
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-01-01-01-06.wav,sad,normal,kids,1,6,female,3.5702291666666666
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-01-01-02-06.wav,sad,normal,kids,2,6,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-01-02-01-06.wav,sad,normal,dogs,1,6,female,3.4701458333333335
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-01-02-02-06.wav,sad,normal,dogs,2,6,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-02-01-01-06.wav,sad,strong,kids,1,6,female,4.2041875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-02-01-02-06.wav,sad,strong,kids,2,6,female,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-02-02-01-06.wav,sad,strong,dogs,1,6,female,4.604583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-04-02-02-02-06.wav,sad,strong,dogs,2,6,female,4.037354166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-01-01-01-06.wav,angry,normal,kids,1,6,female,3.7704375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-01-01-02-06.wav,angry,normal,kids,2,6,female,3.970625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-01-02-01-06.wav,angry,normal,dogs,1,6,female,4.2041875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-01-02-02-06.wav,angry,normal,dogs,2,6,female,3.9038958333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-02-01-01-06.wav,angry,strong,kids,1,6,female,4.104104166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-02-01-02-06.wav,angry,strong,kids,2,6,female,4.2041875
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-02-02-01-06.wav,angry,strong,dogs,1,6,female,4.437770833333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-05-02-02-02-06.wav,angry,strong,dogs,2,6,female,4.471125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-01-01-01-06.wav,fearful,normal,kids,1,6,female,3.6369583333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-01-01-02-06.wav,fearful,normal,kids,2,6,female,3.4367708333333336
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-01-02-01-06.wav,fearful,normal,dogs,1,6,female,3.57025
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-01-02-02-06.wav,fearful,normal,dogs,2,6,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-02-01-01-06.wav,fearful,strong,kids,1,6,female,3.636979166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-02-01-02-06.wav,fearful,strong,kids,2,6,female,3.6036041666666665
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-02-02-01-06.wav,fearful,strong,dogs,1,6,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-06-02-02-02-06.wav,fearful,strong,dogs,2,6,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-01-01-01-06.wav,disgusted,normal,kids,1,6,female,3.5035
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-01-01-02-06.wav,disgusted,normal,kids,2,6,female,4.2709375
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-01-02-01-06.wav,disgusted,normal,dogs,1,6,female,3.7370625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-01-02-02-06.wav,disgusted,normal,dogs,2,6,female,3.9372708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-02-01-01-06.wav,disgusted,strong,kids,1,6,female,4.3043125
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-02-01-02-06.wav,disgusted,strong,kids,2,6,female,3.9372708333333333
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-02-02-01-06.wav,disgusted,strong,dogs,1,6,female,4.037354166666667
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-07-02-02-02-06.wav,disgusted,strong,dogs,2,6,female,3.970625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-08-01-01-01-06.wav,surprised,normal,kids,1,6,female,3.2365625
C:/Users/Patrick/Documents/Capstone Data/RAVDESS/Actor_06/03-01-08-01-01-02-06.wav,surprised,normal,kids,2,6,female,3.2365625
